Age,BestSquatKg
28.5,315.0
28.0,215.0
61.5,72.5
29.5,210.0
49.0,60.0
32.0,155.0
21.0,340.5
42.0,265.0
22.5,180.0
30.5,350.0
30.0,137.5
33.0,177.5
35.5,185.0
22.0,226.8
23.0,250.0
24.0,137.5
27.5,212.5
39.0,115.0
23.5,187.5
27.5,135.0
26.0,185.0
17.0,105.0
24.0,90.0
32.0,215.0
49.5,170.0
51.5,200.0
27.0,127.5
15.5,85.0
35.5,280.0
20.0,100.0
29.0,147.5
50.5,272.5
19.5,187.5
20.0,205.0
29.0,170.0
21.0,147.5
41.5,277.5
22.0,137.5
32.0,117.5
23.0,260.0
29.0,127.5
22.0,122.5
32.0,127.5
22.5,127.5
22.0,215.0
41.0,87.5
21.0,105.0
59.5,195.0
30.5,220.0
59.0,95.0
53.5,110.0
19.5,80.0
28.0,260.0
19.0,260.0
21.0,137.5
24.0,215.0
,202.5
55.0,230.0
27.0,242.5
19.0,192.5
63.0,120.0
21.0,217.5
22.0,190.0
47.5,232.5
29.0,235.0
22.5,150.0
56.0,207.5
30.0,158.76
40.5,170.0
32.0,195.0
33.5,132.5
,165.0
15.5,215.0
26.0,205.0
30.0,52.5
20.5,102.5
21.0,202.5
23.5,170.0
25.5,112.5
32.0,252.5
37.0,112.5
32.5,222.5
,210.0
70.0,70.0
20.0,70.0
35.0,245.0
23.0,187.5
28.0,185.0
37.0,75.0
25.0,167.5
17.0,188.24
45.0,147.5
18.5,147.5
39.0,92.5
29.0,250.0
21.0,265.0
36.5,170.0
42.5,230.0
32.0,175.0
28.0,87.5
23.5,132.5
25.0,115.0
24.0,355.0
,170.0
16.5,200.0
22.5,200.0
19.0,150.0
21.0,210.0
20.5,82.5
20.5,132.5
23.0,288.03
25.5,390.0
57.5,247.5
27.0,65.0
32.5,175.0
20.0,285.0
27.0,212.5
22.0,212.5
30.0,242.5
19.5,107.5
17.0,147.5
23.0,185.0
34.0,72.5
17.5,142.9
33.0,272.5
20.0,200.0
57.0,270.0
33.0,167.5
44.0,180.0
52.0,165.0
27.5,200.0
28.0,310.0
22.0,97.5
23.5,255.0
21.5,155.0
25.0,300.0
19.5,275.0
18.5,115.0
21.0,227.5
16.5,142.5
20.5,-227.5
29.0,440.0
68.5,35.0
22.0,190.0
23.0,200.0
24.0,230.0
38.0,145.0
14.0,80.0
38.0,240.0
28.0,200.0
35.0,105.0
42.0,242.5
21.5,172.5
36.0,187.5
16.0,145.0
19.0,165.0
22.5,257.5
20.0,240.0
18.5,127.5
23.0,177.5
34.0,240.0
29.0,212.5
25.0,217.5
33.5,177.5
33.0,181.44
29.0,193.0
30.5,47.5
20.5,172.5
29.0,265.0
35.5,310.0
56.0,165.0
63.5,205.0
75.0,50.0
43.5,195.0
34.5,117.5
35.0,165.0
24.0,62.5
17.5,105.0
35.5,335.0
26.5,177.5
17.5,217.5
27.0,105.0
30.0,422.5
64.0,205.0
28.0,195.0
21.0,240.0
36.0,147.0
32.5,112.5
28.0,136.08
26.0,85.0
45.5,115.0
28.0,225.0
33.5,177.5
,88.45
26.0,305.0
26.0,240.0
18.5,200.0
38.0,110.0
40.5,275.0
22.5,112.5
28.0,85.0
24.0,247.5
40.0,102.5
50.5,177.5
24.0,107.5
27.5,300.0
44.0,110.0
18.5,147.5
45.0,182.5
19.0,272.5
20.5,240.0
16.5,90.0
19.0,185.0
21.0,175.0
37.0,275.0
25.5,290.0
43.0,277.5
27.0,220.0
30.0,267.5
22.0,127.5
21.0,187.5
25.0,147.5
17.5,185.0
14.5,92.5
24.5,207.5
40.5,80.0
27.0,82.5
22.0,180.0
49.0,65.0
22.0,325.0
18.5,150.0
29.0,115.0
38.5,125.0
21.0,137.5
27.0,217.5
32.0,210.0
28.5,235.0
36.0,81.65
44.0,237.5
36.0,240.0
19.5,155.0
38.0,320.0
36.0,125.0
50.5,122.5
50.5,252.5
21.0,240.0
24.0,175.0
51.0,300.0
29.5,302.5
28.0,102.5
23.5,177.5
41.0,274.42
41.0,205.0
46.0,63.5
24.5,210.0
32.0,168.0
32.5,100.0
25.0,155.0
24.5,182.5
21.5,287.5
14.5,65.0
22.5,110.0
26.0,87.5
18.0,210.0
24.5,205.0
20.5,205.0
21.0,110.0
35.0,167.5
22.5,212.5
26.0,217.5
16.5,135.0
22.5,190.0
28.0,217.5
13.5,112.5
23.0,160.0
29.0,75.0
24.0,237.5
16.5,201.9
37.5,90.0
27.0,215.0
25.5,182.5
19.0,137.5
26.0,225.0
,283.5
27.0,130.0
45.0,212.5
45.0,147.5
18.0,246.0
22.5,95.0
28.0,210.0
47.0,165.0
20.0,200.0
26.0,167.5
19.5,90.0
20.0,140.0
40.5,97.5
35.0,112.5
29.0,232.5
56.0,220.0
29.5,200.0
55.0,242.5
24.0,215.0
29.0,265.0
21.5,182.5
30.5,257.5
53.0,163.0
22.5,167.5
22.0,200.0
27.5,210.0
27.5,190.0
19.5,192.5
28.0,255.0
33.0,155.0
26.0,227.5
25.5,176.9
31.0,240.0
39.5,307.5
23.0,220.0
46.0,276.0
17.5,231.3
23.0,182.5
52.5,108.86
47.0,185.0
19.0,320.0
15.0,102.06
23.5,182.5
33.0,137.5
26.5,130.0
38.0,85.0
23.5,292.5
13.0,102.5
35.0,317.51
13.0,105.0
25.0,162.5
27.0,165.0
23.5,180.0
32.0,242.5
21.5,110.0
61.5,219.99
34.0,108.86
26.0,190.0
31.0,256.28
27.0,210.0
22.5,85.0
38.0,250.0
18.5,235.0
17.5,201.9
17.5,190.0
17.5,270.0
42.0,152.5
54.0,65.0
34.0,265.0
31.0,152.5
27.5,215.0
40.0,222.5
27.0,232.5
34.0,197.5
28.5,262.5
27.0,237.5
53.0,207.5
19.5,197.5
20.5,192.5
24.5,190.0
31.0,187.5
33.5,102.5
35.5,300.0
34.0,245.0
29.0,312.5
17.5,190.0
24.5,222.5
32.5,182.5
34.0,77.5
31.5,100.0
19.5,115.0
30.0,132.5
24.0,95.0
20.5,205.0
18.5,227.5
23.0,297.5
51.0,140.0
24.0,132.5
24.0,90.0
17.0,110.0
29.0,250.0
22.0,255.0
23.5,207.5
39.0,182.5
23.5,102.1
20.5,205.0
34.5,205.0
58.0,182.5
29.5,155.0
21.0,167.5
27.0,294.84
26.0,105.0
26.0,180.0
17.0,215.0
65.5,210.0
33.0,367.5
26.5,160.0
24.5,85.0
22.0,102.5
34.0,237.5
22.5,275.0
23.0,125.0
16.5,85.0
34.5,145.0
24.0,157.5
19.0,195.0
33.0,120.0
22.0,182.5
30.0,227.5
17.5,122.5
50.0,182.5
32.5,260.0
23.0,172.5
20.0,165.0
33.0,110.0
44.0,247.5
12.5,105.0
26.0,130.0
27.5,187.5
26.0,70.0
22.0,245.0
25.5,110.0
20.0,87.5
28.5,182.5
57.0,95.0
19.0,100.0
17.0,155.0
21.5,200.0
28.0,217.5
45.5,112.5
22.0,142.5
26.5,165.0
27.0,180.0
28.5,202.5
30.5,117.5
33.5,142.5
30.0,165.0
42.5,240.0
16.5,107.5
19.5,140.0
50.5,82.5
49.0,122.5
71.5,125.0
30.5,150.0
39.5,272.5
36.0,142.5
22.5,170.0
23.0,215.0
31.5,115.0
27.0,295.0
58.0,120.0
22.5,185.0
32.0,320.0
52.5,137.5
43.0,137.5
19.5,177.5
31.5,150.0
17.5,127.5
42.0,260.0
23.5,122.5
24.5,217.5
32.5,200.0
27.0,237.5
22.0,285.0
20.0,225.0
36.5,260.0
30.0,90.0
19.0,77.5
19.5,172.5
15.5,82.5
20.5,79.4
29.0,130.0
18.0,130.0
21.5,52.2
17.0,167.5
23.5,142.5
,207.5
32.0,267.5
23.0,345.0
20.0,72.5
21.0,110.0
59.5,158.76
41.5,206.4
44.0,155.0
52.0,80.0
18.0,102.06
23.0,107.5
33.0,167.5
24.0,227.5
32.0,102.5
24.0,87.5
35.5,170.0
45.5,252.5
26.5,182.5
14.5,117.9
45.0,107.5
29.0,255.0
46.5,290.3
18.5,185.0
53.0,147.5
24.0,226.8
17.5,250.0
48.0,154.99
16.5,165.0
21.0,150.0
52.0,137.5
32.0,155.0
17.5,87.5
16.5,185.0
25.0,252.5
31.0,245.0
29.0,120.0
28.0,165.0
38.0,235.0
55.0,182.5
38.0,367.41
26.0,125.0
19.0,250.0
59.0,142.5
22.5,155.0
19.5,110.0
35.5,130.0
34.5,205.0
59.0,182.5
24.0,277.5
17.0,150.0
39.5,112.5
77.0,92.5
23.0,185.0
30.0,117.5
18.5,147.5
22.5,220.0
21.0,117.5
16.0,97.5
21.0,107.5
20.5,150.0
32.5,150.0
14.0,122.5
47.0,160.0
27.0,132.5
22.0,140.0
43.0,105.0
,77.5
33.5,200.0
45.0,160.0
35.5,177.5
20.5,95.0
28.0,125.0
26.0,227.5
34.0,202.5
38.0,132.5
27.5,200.0
16.0,170.0
36.5,460.0
56.0,120.0
42.0,230.0
28.0,207.5
21.5,280.5
17.0,156.49
26.5,205.0
39.0,85.0
35.0,125.0
22.5,105.0
58.0,52.5
29.5,170.0
68.5,67.5
25.5,220.0
20.0,72.5
56.0,65.0
20.5,182.5
23.5,120.0
23.0,80.0
34.0,195.0
16.5,100.0
40.5,180.0
51.5,270.0
20.0,190.0
53.0,115.0
18.5,117.5
28.0,65.0
22.5,220.0
21.0,155.0
21.5,135.0
16.0,110.0
34.5,157.5
36.0,245.0
50.5,110.0
24.0,235.0
15.5,61.23
26.5,70.0
21.5,250.0
,125.0
32.5,120.0
16.5,131.0
23.0,272.5
40.0,95.0
24.0,192.5
45.5,210.0
17.5,160.0
35.0,210.0
41.0,170.0
24.0,97.5
18.5,232.5
18.5,85.0
18.0,204.12
22.0,290.0
16.0,190.0
22.0,230.0
16.5,197.5
49.0,60.0
68.0,138.35
22.0,190.0
26.5,105.0
55.0,145.0
15.0,57.5
25.0,190.0
39.0,90.0
52.0,135.0
32.0,275.0
52.0,145.0
23.0,237.5
25.0,147.5
36.5,215.0
26.0,225.0
24.5,147.5
26.0,167.5
47.5,155.0
32.5,175.0
24.0,102.5
32.0,100.0
17.0,129.27
29.5,262.5
20.0,297.1
24.0,192.5
41.0,272.5
18.5,195.0
29.0,137.5
27.0,237.5
27.5,195.0
31.5,117.5
28.5,242.5
36.0,280.0
18.5,290.0
33.0,362.87
47.5,165.0
20.5,207.5
18.0,167.5
34.0,205.0
35.0,300.0
65.0,100.0
63.5,195.0
29.0,300.0
18.5,235.0
28.0,245.0
25.5,315.0
43.0,115.0
59.5,162.5
29.0,132.5
23.0,272.5
35.0,122.5
21.5,55.0
40.0,190.0
20.5,217.5
22.5,170.0
42.0,238.14
34.0,182.5
27.0,330.0
35.0,180.0
15.5,145.0
31.5,145.0
28.0,294.84
24.0,235.87
21.0,205.0
54.0,155.0
35.5,212.5
29.0,112.5
19.0,95.0
19.0,200.0
27.0,180.0
50.0,217.5
29.0,120.0
20.0,245.0
18.0,257.5
22.5,80.0
59.5,150.0
18.0,180.0
35.0,187.5
17.5,152.0
62.5,75.0
27.0,329.76
28.5,202.5
32.0,132.5
21.0,165.0
28.5,100.0
34.5,317.5
27.0,120.0
38.0,390.0
43.0,195.0
41.5,202.5
18.0,165.0
35.0,192.5
20.0,105.0
60.0,102.06
19.0,185.0
27.0,192.5
27.5,235.0
19.0,120.0
19.5,190.0
15.0,142.5
20.0,182.5
23.0,227.5
22.0,217.5
22.0,227.5
37.5,125.0
17.5,152.5
29.5,170.0
23.5,150.0
53.0,92.5
36.0,207.5
31.0,245.0
30.5,92.5
51.5,67.5
29.0,227.5
29.5,245.0
13.5,72.5
59.0,150.0
29.0,165.0
29.0,240.0
23.0,205.0
27.0,100.0
28.5,95.0
22.5,207.5
52.0,160.0
26.0,272.5
23.5,110.0
36.0,190.0
17.5,187.5
27.0,122.5
25.5,225.0
27.0,90.0
23.0,175.0
22.0,220.0
44.5,127.5
64.5,125.0
19.5,267.5
28.0,210.0
23.5,105.0
57.5,200.0
41.5,205.0
27.0,235.0
25.0,200.0
25.0,65.0
33.0,80.0
27.0,250.0
24.0,102.5
18.5,100.0
27.0,310.0
38.5,292.5
22.5,190.0
56.0,136.08
19.0,152.5
19.5,170.0
34.0,275.0
22.0,190.0
14.5,150.0
20.5,200.0
24.5,230.0
20.0,117.5
36.0,107.5
28.0,215.0
24.5,162.5
16.0,92.5
24.0,190.0
40.5,70.0
17.0,225.0
50.0,257.5
20.5,170.0
19.0,160.0
25.5,205.0
34.5,317.5
42.0,65.0
46.0,175.0
26.0,182.5
20.0,165.0
39.0,185.0
41.0,220.0
17.0,197.5
22.5,130.0
21.5,300.0
21.5,160.0
51.0,327.5
27.0,170.0
25.5,355.0
9.5,25.0
21.5,262.5
23.0,287.5
24.0,227.5
56.0,30.0
18.5,175.0
51.5,192.5
31.0,105.0
20.0,255.0
18.5,110.0
17.0,206.38
19.0,147.5
47.5,120.0
34.0,280.0
27.5,132.5
23.0,315.0
22.0,275.5
24.0,285.0
48.5,35.0
16.0,157.5
14.5,112.5
58.0,170.0
26.0,195.0
29.0,142.5
24.0,140.0
23.0,280.0
37.0,85.0
17.0,127.5
26.0,85.0
48.0,222.5
43.0,249.48
24.0,172.5
21.5,160.0
26.0,260.0
19.0,127.5
21.5,135.0
39.0,235.0
41.0,128.0
29.0,122.5
36.5,147.5
22.0,137.5
20.0,185.0
20.5,207.5
27.0,260.0
23.0,105.0
39.5,190.0
64.0,147.5
20.0,182.5
21.0,60.0
24.5,145.0
53.5,145.0
33.5,240.0
30.5,117.5
34.0,257.5
24.5,188.24
,175.0
23.0,182.5
36.5,160.0
21.5,120.0
29.0,300.0
47.5,200.0
24.0,225.0
29.0,230.0
22.5,175.0
18.5,180.0
21.0,87.5
16.5,265.0
17.5,142.5
21.5,137.5
65.0,165.0
22.5,150.0
51.0,107.5
21.5,150.0
15.5,192.5
25.5,300.0
27.0,252.5
16.5,170.0
22.0,165.0
30.5,255.0
18.5,145.0
45.0,65.0
24.0,162.5
26.0,92.5
25.0,165.0
25.5,290.0
27.0,190.0
28.0,97.5
20.5,125.0
16.5,135.0
27.5,167.5
30.0,187.5
27.0,185.0
23.5,338.0
21.5,112.5
26.0,160.0
29.0,215.0
29.5,100.0
22.5,222.5
28.0,160.0
30.0,235.0
56.0,137.5
20.0,165.0
35.5,185.0
14.0,102.5
20.5,255.0
36.5,187.5
26.5,248.0
24.0,215.0
23.0,102.5
21.5,122.5
17.0,210.0
39.5,107.5
20.0,182.5
20.0,182.5
33.5,155.0
30.0,200.0
17.0,120.0
23.5,160.0
26.0,115.0
65.5,212.5
55.0,252.5
18.5,90.0
30.5,220.0
19.0,130.0
55.5,100.0
18.5,147.5
16.0,137.5
22.5,162.5
25.0,345.0
50.5,180.0
53.0,220.0
35.5,220.0
26.5,187.5
24.0,190.0
20.5,95.0
18.5,150.0
35.0,207.5
23.5,230.0
48.0,250.0
17.0,187.5
77.5,75.0
55.5,95.0
38.5,410.0
29.5,320.0
22.5,207.5
29.5,100.0
19.5,172.5
24.5,190.0
21.5,202.5
17.5,200.0
55.0,250.0
21.0,163.29
43.0,185.0
27.5,80.0
27.0,110.0
16.5,97.5
32.0,272.5
26.5,102.5
15.5,160.0
48.5,125.0
29.0,250.0
42.5,240.0
32.5,107.5
28.0,120.0
14.5,40.0
26.5,142.5
22.0,155.0
25.0,265.0
38.5,100.0
31.0,127.5
19.5,170.0
44.0,97.5
22.0,207.5
31.0,210.0
20.5,172.5
21.5,157.5
21.0,205.0
33.0,432.5
18.0,122.5
24.0,183.7
36.0,107.5
19.5,100.0
26.5,257.5
22.5,257.5
43.0,230.0
17.5,257.5
31.0,247.21
18.5,249.5
41.0,155.0
27.5,187.5
44.0,117.5
52.0,181.44
27.0,150.0
17.5,160.0
24.0,183.7
29.0,260.0
25.5,180.0
16.5,217.7
20.0,230.0
38.5,265.0
64.0,170.0
33.0,90.5
44.0,117.5
39.0,95.0
23.0,232.5
,320.0
28.5,215.0
55.5,255.0
49.0,205.0
32.5,100.0
21.5,172.5
16.5,102.5
13.0,50.0
18.0,77.5
24.0,202.5
24.5,100.0
29.0,255.0
20.5,200.0
24.5,182.5
30.5,147.5
25.0,150.0
32.0,92.5
23.5,180.0
23.5,85.0
33.0,112.5
23.0,175.0
27.5,107.5
30.0,105.0
28.0,122.5
40.0,95.0
25.0,150.0
26.0,225.0
29.0,242.5
15.5,132.5
50.0,82.5
37.0,195.0
38.0,207.5
77.0,136.08
18.5,100.0
27.5,170.0
26.0,142.5
42.0,182.5
24.5,65.0
20.0,185.0
23.0,227.5
36.0,77.5
24.0,215.0
26.0,77.5
43.0,202.5
24.0,160.0
27.0,252.5
22.5,172.5
20.5,140.0
28.0,342.5
22.0,162.5
38.0,212.5
16.5,205.0
19.5,160.0
12.0,50.0
16.0,105.0
40.0,227.5
54.0,92.5
36.0,132.5
23.0,250.0
21.0,130.0
30.5,102.5
18.5,157.5
13.5,112.5
25.0,242.5
22.5,165.0
43.0,235.87
45.5,252.5
47.0,115.0
22.0,192.5
62.0,217.5
47.0,300.0
21.0,202.5
41.5,195.0
35.5,125.0
20.0,244.94
53.0,100.0
33.0,235.0
24.5,190.0
28.0,250.0
31.5,277.5
40.0,185.0
26.5,85.0
20.0,237.5
41.0,145.0
33.0,185.0
24.0,115.0
44.0,185.0
33.5,142.5
17.0,210.0
44.5,102.5
22.0,182.5
32.0,192.5
26.0,232.5
19.0,205.0
34.0,242.5
22.0,230.0
24.0,160.0
71.0,142.5
24.0,170.0
32.0,190.0
23.0,130.0
16.0,150.0
34.0,272.5
22.5,192.5
20.0,97.5
35.0,200.0
41.0,122.5
17.0,197.5
27.5,182.5
22.5,205.0
24.5,222.5
30.0,200.0
20.5,252.5
31.0,255.0
58.5,230.0
19.0,110.0
14.5,131.5
22.0,220.0
61.0,185.0
38.0,125.0
30.5,232.5
23.5,227.5
50.0,245.0
29.0,315.0
32.0,152.5
22.0,167.5
51.0,170.0
30.0,217.5
17.0,192.5
65.0,75.0
28.0,190.0
30.5,357.5
19.5,157.5
26.0,278.96
23.0,102.5
48.0,182.5
17.0,227.5
42.0,77.5
19.0,207.5
23.0,227.5
20.0,165.0
23.0,182.5
34.0,127.5
11.5,35.0
25.5,185.0
21.0,102.5
37.0,92.99
22.5,172.5
50.0,302.5
20.0,197.5
14.5,122.5
36.0,275.0
40.0,190.0
48.0,40.0
60.5,75.0
30.5,200.0
34.0,226.8
23.0,115.0
34.0,247.5
45.0,55.0
22.5,155.0
17.5,125.0
17.0,250.0
23.0,190.0
19.5,225.0
23.0,125.0
28.0,180.0
12.5,65.0
23.5,137.5
25.0,105.0
22.5,255.0
25.0,240.0
30.0,265.0
25.5,190.0
24.0,147.5
36.5,165.0
61.0,165.0
19.0,170.0
18.0,170.0
20.5,160.0
23.5,180.0
28.5,77.5
38.0,205.0
18.0,192.5
26.0,79.38
22.0,167.5
47.0,65.0
45.0,80.0
21.0,265.0
17.0,150.0
57.0,55.0
21.5,162.5
24.5,182.5
45.0,87.5
20.5,200.0
20.5,112.5
31.0,290.0
20.0,87.5
23.5,270.0
21.0,142.5
18.5,215.0
43.0,300.0
23.0,92.5
10.5,55.0
21.0,220.0
23.5,247.5
34.5,157.5
64.0,110.0
26.5,242.5
23.5,290.0
25.0,250.0
22.5,275.0
16.0,207.5
24.5,90.0
44.5,110.0
31.5,410.0
37.0,220.0
34.0,180.0
59.0,105.0
74.0,120.0
31.0,177.5
25.0,201.85
37.5,157.5
29.5,220.0
27.0,190.0
26.5,210.0
23.0,195.0
34.0,112.5
30.5,110.0
37.0,227.5
52.0,100.0
23.0,230.0
37.0,222.5
22.5,205.0
21.0,230.0
29.0,137.5
36.0,232.5
36.0,67.5
33.0,120.0
24.5,165.0
10.5,35.0
21.0,227.5
17.5,227.5
25.0,160.0
41.5,325.0
27.0,112.5
44.0,272.5
22.0,220.0
27.5,100.0
28.5,465.0
32.0,182.5
30.0,152.5
29.5,260.0
23.0,192.5
26.5,150.0
17.0,174.63
50.0,132.5
46.5,222.5
19.5,325.0
28.5,335.0
30.0,150.0
22.0,152.5
22.5,145.0
21.0,142.5
14.0,192.5
53.0,90.0
43.0,140.0
26.0,105.0
50.0,240.0
29.5,100.0
20.5,120.0
30.0,142.5
31.5,50.0
19.0,150.0
36.0,137.5
18.5,150.0
30.5,210.0
22.5,182.5
21.5,87.5
33.0,130.0
29.0,187.5
17.5,170.0
24.0,240.0
25.5,225.0
29.0,190.0
27.5,255.0
22.0,190.0
38.5,235.0
28.0,222.5
53.0,310.0
21.5,90.0
67.0,100.0
14.5,130.0
54.5,112.5
29.0,190.0
50.0,170.0
24.0,327.5
26.0,130.0
45.0,100.0
40.0,227.5
28.0,310.0
15.5,82.5
22.0,187.5
16.5,152.5
,215.0
35.0,111.13
31.0,215.0
26.5,337.5
62.0,195.0
27.0,230.0
18.5,92.5
60.0,117.5
28.0,320.0
26.0,235.0
26.0,175.0
33.0,245.0
16.5,115.0
20.5,140.0
30.0,187.5
20.5,262.5
19.0,187.5
18.0,177.5
31.0,135.0
28.0,250.0
40.0,160.0
25.0,245.0
41.5,200.0
19.0,85.0
27.5,240.0
45.5,107.5
19.0,104.33
32.5,295.0
19.0,217.5
40.5,232.5
25.0,200.0
24.5,202.5
33.5,155.0
24.0,150.0
18.5,140.0
,137.5
32.0,85.0
17.0,137.5
30.0,215.0
30.0,207.5
24.5,85.0
22.0,187.5
32.0,327.5
32.5,85.0
26.0,107.5
44.0,130.0
33.0,227.5
18.5,92.5
38.0,157.5
31.0,180.0
23.5,100.0
28.0,215.0
22.5,195.0
19.0,250.0
23.5,170.0
17.5,92.5
37.0,190.0
26.5,145.0
26.0,183.7
22.5,262.5
25.5,215.0
24.0,77.5
23.5,140.0
33.0,115.0
14.0,70.0
19.5,200.0
31.0,160.0
32.0,195.0
18.5,205.0
19.5,220.0
37.0,355.0
45.0,278.96
38.0,235.0
26.0,185.0
32.5,390.0
28.0,200.0
43.0,251.74
28.5,220.0
24.0,187.5
50.5,285.5
20.5,302.5
26.0,136.08
48.5,92.5
28.5,255.0
26.0,120.0
24.0,117.5
28.0,175.0
64.0,200.0
28.0,175.0
33.0,80.0
22.5,197.5
27.5,70.0
24.0,185.0
26.0,72.5
27.0,202.5
24.5,137.5
19.0,217.5
32.0,250.0
24.0,210.0
17.5,197.5
25.0,108.86
81.5,170.0
44.0,182.5
26.5,135.0
20.0,158.76
23.5,212.5
27.0,225.0
33.5,220.0
15.5,154.2
22.5,170.0
17.5,150.0
27.5,192.5
23.5,200.0
19.5,200.0
32.0,200.0
32.5,120.0
21.5,100.0
20.0,290.0
34.0,265.0
24.0,227.5
41.5,300.0
33.0,227.5
55.0,55.0
30.0,205.0
37.0,160.0
20.5,145.0
42.0,130.0
36.0,150.0
19.5,110.0
44.5,210.0
20.5,105.0
22.0,322.5
22.0,277.5
24.5,250.0
35.0,150.0
21.0,180.0
30.5,230.0
25.0,310.0
28.0,137.5
15.0,142.88
50.0,65.0
28.5,162.5
38.5,167.5
26.5,210.0
50.5,165.0
25.5,160.0
,102.5
22.5,140.0
22.5,262.5
17.0,142.5
23.0,282.5
22.0,110.0
23.5,70.0
42.0,137.5
25.5,200.0
21.5,180.0
28.0,122.5
27.5,147.5
24.0,190.0
18.5,127.5
36.0,265.0
26.0,292.5
17.5,165.0
61.0,55.0
19.5,55.0
34.5,87.5
29.0,152.5
21.0,170.0
61.0,230.0
19.5,80.0
18.5,82.5
32.0,270.0
20.0,235.0
23.5,150.0
20.5,177.5
21.5,105.0
28.0,275.0
20.5,97.5
28.0,117.5
17.0,125.0
25.5,162.5
16.5,150.0
16.5,129.3
39.0,182.5
22.0,95.0
17.5,97.5
26.5,150.0
16.0,80.0
56.5,115.0
54.0,60.0
20.5,142.5
17.5,265.0
52.0,122.5
18.5,182.5
19.0,167.5
47.0,72.5
40.0,80.0
19.0,140.0
53.5,107.5
23.0,170.1
21.0,310.0
20.0,272.5
26.0,275.0
32.0,175.0
40.0,227.5
25.0,70.0
28.0,195.0
25.5,220.0
34.0,237.5
24.0,147.5
21.5,215.0
22.0,112.5
25.0,275.0
36.5,105.0
24.0,130.0
26.5,107.5
29.5,175.0
20.0,242.5
25.0,182.5
34.0,280.0
25.5,137.5
27.0,147.5
17.0,165.0
27.0,250.0
36.5,135.0
20.5,220.0
22.0,157.5
49.0,230.0
42.0,295.0
20.0,247.5
23.0,115.0
56.5,180.0
21.5,182.5
20.0,226.8
38.5,192.5
17.5,185.0
19.0,195.0
31.5,195.0
20.0,165.56
16.0,242.5
24.5,155.0
44.5,240.0
29.0,250.0
62.0,125.0
20.5,197.5
21.5,195.0
33.0,127.5
65.0,187.5
19.0,177.5
25.5,148.0
10.0,47.5
22.5,152.5
25.0,180.0
20.0,200.0
27.5,197.5
49.0,290.0
23.0,117.5
23.0,272.5
24.0,192.5
21.5,202.5
19.0,207.5
27.0,117.5
37.5,130.0
24.0,182.5
23.5,137.5
32.5,145.0
19.0,195.0
25.5,182.5
73.5,127.5
16.0,175.0
15.5,180.0
25.5,207.5
29.0,182.5
37.5,235.0
28.5,220.0
17.5,62.5
37.0,232.5
20.5,217.5
30.0,237.5
30.0,95.0
27.0,215.0
18.5,147.5
22.5,297.5
19.5,200.0
25.5,170.0
16.5,155.0
20.0,165.56
22.0,290.0
31.0,260.0
38.5,130.0
15.5,157.5
41.5,220.0
30.0,247.5
50.0,305.0
30.0,192.5
39.5,132.5
21.0,207.5
58.0,202.5
22.0,207.5
23.5,112.5
77.0,185.0
31.0,75.0
53.5,85.0
62.0,165.0
18.0,167.5
35.0,330.0
19.0,102.5
27.5,215.0
17.5,215.5
46.5,87.5
44.0,172.5
43.0,255.0
24.0,170.0
32.0,245.0
,140.0
19.0,165.0
30.0,265.0
23.5,285.0
33.5,195.0
21.0,325.0
20.0,77.5
26.5,230.0
21.0,210.0
31.5,137.5
42.0,205.0
49.5,125.0
40.0,127.5
29.0,442.25
21.0,165.0
34.5,220.0
28.0,157.5
65.0,95.0
27.0,90.0
22.0,117.5
22.0,182.5
23.0,260.0
25.0,110.0
40.0,85.0
19.0,217.5
18.0,140.0
17.5,187.5
30.0,367.5
43.0,225.0
27.5,127.5
22.0,240.0
20.0,152.5
66.5,65.0
44.0,215.46
36.5,97.5
27.0,147.0
19.5,75.0
19.5,137.5
21.5,260.0
21.0,100.0
17.5,190.0
20.5,237.5
20.0,95.0
19.0,230.0
36.5,257.5
20.5,172.5
32.0,235.0
21.0,197.5
42.0,152.5
64.5,190.0
41.0,87.5
26.0,222.5
24.0,210.0
21.5,80.0
30.0,127.5
33.0,192.5
38.0,107.5
28.0,215.0
21.5,102.5
31.0,262.5
18.5,170.0
33.0,105.0
15.5,92.5
30.5,360.0
27.0,300.0
19.0,160.0
18.0,197.5
17.5,200.0
45.5,115.0
29.5,120.0
22.0,217.5
34.5,195.0
18.0,252.5
26.0,202.5
28.0,183.7
17.5,162.5
20.5,150.0
25.5,280.0
30.0,230.0
24.0,215.0
31.0,287.5
33.0,277.5
31.5,187.5
27.0,217.5
69.5,173.0
35.0,182.5
51.0,272.5
20.0,205.0
18.5,182.5
39.5,137.5
23.0,192.5
16.5,131.5
24.0,205.0
22.5,155.0
36.5,130.0
21.5,235.0
50.5,105.0
32.0,182.5
37.0,242.5
14.5,90.0
31.5,110.0
17.5,132.5
24.0,227.5
29.0,67.5
20.0,112.5
24.5,152.5
68.5,132.5
46.5,230.0
57.0,127.5
36.5,220.0
39.5,180.0
29.5,200.0
40.0,140.0
22.0,102.5
38.5,70.0
24.0,275.0
63.5,102.5
29.5,155.0
24.0,180.0
20.5,105.0
29.0,117.5
27.0,90.0
42.5,315.0
27.5,217.5
37.0,222.5
40.0,250.0
34.5,250.0
32.5,157.5
51.5,350.0
23.5,127.5
23.0,183.7
28.0,170.0
60.0,195.0
40.0,147.5
30.0,165.0
